Surface_TotalSum,Surface_Compartments,Surface_Minimum,Surface_Average,Surface_Maximum,Surface_Std,Soma_Surface_TotalSum,Soma_Surface_Compartments,Soma_Surface_Minimum,Soma_Surface_Average,Soma_Surface_Maximum,Soma_Surface_Std,N_stems_TotalSum,N_stems_Compartments,N_stems_Minimum,N_stems_Average,N_stems_Maximum,N_stems_Std,N_bifs_TotalSum,N_bifs_Compartments,N_bifs_Minimum,N_bifs_Average,N_bifs_Maximum,N_bifs_Std,N_branch_TotalSum,N_branch_Compartments,N_branch_Minimum,N_branch_Average,N_branch_Maximum,N_branch_Std,N_tips_TotalSum,N_tips_Compartments,N_tips_Minimum,N_tips_Average,N_tips_Maximum,N_tips_Std,Width_TotalSum,Width_Compartments,Width_Minimum,Width_Average,Width_Maximum,Width_Std,Height_TotalSum,Height_Compartments,Height_Minimum,Height_Average,Height_Maximum,Height_Std,Depth_TotalSum,Depth_Compartments,Depth_Minimum,Depth_Average,Depth_Maximum,Depth_Std,Type_TotalSum,Type_Compartments,Type_Minimum,Type_Average,Type_Maximum,Type_Std,Diameter_TotalSum,Diameter_Compartments,Diameter_Minimum,Diameter_Average,Diameter_Maximum,Diameter_Std,Diameter_pow_TotalSum,Diameter_pow_Compartments,Diameter_pow_Minimum,Diameter_pow_Average,Diameter_pow_Maximum,Diameter_pow_Std,Length_TotalSum,Length_Compartments,Length_Minimum,Length_Average,Length_Maximum,Length_Std,Section_Area_TotalSum,Section_Area_Compartments,Section_Area_Minimum,Section_Area_Average,Section_Area_Maximum,Section_Area_Std,Volume_TotalSum,Volume_Compartments,Volume_Minimum,Volume_Average,Volume_Maximum,Volume_Std,EucDistance_TotalSum,EucDistance_Compartments,EucDistance_Minimum,EucDistance_Average,EucDistance_Maximum,EucDistance_Std,PathDistance_TotalSum,PathDistance_Compartments,PathDistance_Minimum,PathDistance_Average,PathDistance_Maximum,PathDistance_Std,Branch_Order_TotalSum,Branch_Order_Compartments,Branch_Order_Minimum,Branch_Order_Average,Branch_Order_Maximum,Branch_Order_Std,Terminal_degree_TotalSum,Terminal_degree_Compartments,Terminal_degree_Minimum,Terminal_degree_Average,Terminal_degree_Maximum,Terminal_degree_Std,TerminalSegment_TotalSum,TerminalSegment_Compartments,TerminalSegment_Minimum,TerminalSegment_Average,TerminalSegment_Maximum,TerminalSegment_Std,Taper_1_TotalSum,Taper_1_Compartments,Taper_1_Minimum,Taper_1_Average,Taper_1_Maximum,Taper_1_Std,Taper_2_TotalSum,Taper_2_Compartments,Taper_2_Minimum,Taper_2_Average,Taper_2_Maximum,Taper_2_Std,Branch_pathlength_TotalSum,Branch_pathlength_Compartments,Branch_pathlength_Minimum,Branch_pathlength_Average,Branch_pathlength_Maximum,Branch_pathlength_Std,Contraction_TotalSum,Contraction_Compartments,Contraction_Minimum,Contraction_Average,Contraction_Maximum,Contraction_Std,Fragmentation_TotalSum,Fragmentation_Compartments,Fragmentation_Minimum,Fragmentation_Average,Fragmentation_Maximum,Fragmentation_Std,Daughter_Ratio_TotalSum,Daughter_Ratio_Compartments,Daughter_Ratio_Minimum,Daughter_Ratio_Average,Daughter_Ratio_Maximum,Daughter_Ratio_Std,Parent_Daughter_Ratio_TotalSum,Parent_Daughter_Ratio_Compartments,Parent_Daughter_Ratio_Minimum,Parent_Daughter_Ratio_Average,Parent_Daughter_Ratio_Maximum,Parent_Daughter_Ratio_Std,Partition_assymetry_TotalSum,Partition_assymetry_Compartments,Partition_assymetry_Minimum,Partition_assymetry_Average,Partition_assymetry_Maximum,Partition_assymetry_Std,Rall_Power_TotalSum,Rall_Power_Compartments,Rall_Power_Minimum,Rall_Power_Average,Rall_Power_Maximum,Rall_Power_Std,Pk_TotalSum,Pk_Compartments,Pk_Minimum,Pk_Average,Pk_Maximum,Pk_Std,Pk_classic_TotalSum,Pk_classic_Compartments,Pk_classic_Minimum,Pk_classic_Average,Pk_classic_Maximum,Pk_classic_Std,Pk_2_TotalSum,Pk_2_Compartments,Pk_2_Minimum,Pk_2_Average,Pk_2_Maximum,Pk_2_Std,Bif_ampl_local_TotalSum,Bif_ampl_local_Compartments,Bif_ampl_local_Minimum,Bif_ampl_local_Average,Bif_ampl_local_Maximum,Bif_ampl_local_Std,Bif_ampl_remote_TotalSum,Bif_ampl_remote_Compartments,Bif_ampl_remote_Minimum,Bif_ampl_remote_Average,Bif_ampl_remote_Maximum,Bif_ampl_remote_Std,Bif_tilt_local_TotalSum,Bif_tilt_local_Compartments,Bif_tilt_local_Minimum,Bif_tilt_local_Average,Bif_tilt_local_Maximum,Bif_tilt_local_Std,Bif_tilt_remote_TotalSum,Bif_tilt_remote_Compartments,Bif_tilt_remote_Minimum,Bif_tilt_remote_Average,Bif_tilt_remote_Maximum,Bif_tilt_remote_Std,Bif_torque_local_TotalSum,Bif_torque_local_Compartments,Bif_torque_local_Minimum,Bif_torque_local_Average,Bif_torque_local_Maximum,Bif_torque_local_Std,Bif_torque_remote_TotalSum,Bif_torque_remote_Compartments,Bif_torque_remote_Minimum,Bif_torque_remote_Average,Bif_torque_remote_Maximum,Bif_torque_remote_Std,Last_parent_diam_TotalSum,Last_parent_diam_Compartments,Last_parent_diam_Minimum,Last_parent_diam_Average,Last_parent_diam_Maximum,Last_parent_diam_Std,Diam_threshold_TotalSum,Diam_threshold_Compartments,Diam_threshold_Minimum,Diam_threshold_Average,Diam_threshold_Maximum,Diam_threshold_Std,Hillman_Threshold_TotalSum,Hillman_Threshold_Compartments,Hillman_Threshold_Minimum,Hillman_Threshold_Average,Hillman_Threshold_Maximum,Hillman_Threshold_Std,Helix_TotalSum,Helix_Compartments,Helix_Minimum,Helix_Average,Helix_Maximum,Helix_Std,Fractal_Dim_TotalSum,Fractal_Dim_Compartments,Fractal_Dim_Minimum,Fractal_Dim_Average,Fractal_Dim_Maximum,Fractal_Dim_Std,Labels
10298.5,1609.0,0.124498,6.40053,259.798,9.19052,519.333,2.0,259.667,259.667,259.667,0.0,14.0,14.0,1.0,1.0,1.0,0.0,229.0,229.0,1.0,1.0,1.0,0.0,472.0,472.0,1.0,1.0,1.0,0.0,244.0,244.0,1.0,1.0,1.0,0.0,142.11,1610.0,142.11,142.11,142.11,0.0,206.66,1610.0,206.66,206.66,206.66,0.0,26.66,1610.0,26.66,26.66,26.66,0.0,4110.0,1610.0,1.0,2.5528,3.0,0.500567,1261.02,1610.0,0.07,0.783245,12.878,0.547528,1254.35,1610.0,0.0185203,0.779097,46.2139,1.83935,4046.72,1609.0,0.106301,2.51505,13.1328,1.50021,1078.01,1609.0,0.00384845,0.669989,130.253,4.07177,3774.62,1609.0,0.00217871,2.34594,836.421,26.1786,83475.9,1610.0,0.0,51.8484,161.588,29.7752,123783.0,1610.0,0.0,76.884,197.34,41.9031,11746.0,1610.0,0.0,7.29565,22.0,4.77559,7805.0,1610.0,1.0,4.84783,244.0,10.0707,732.0,732.0,1.0,1.0,1.0,0.0,11.7315,472.0,0.0,0.0248549,1.71917,0.148797,13.0627,472.0,0.0,0.0276753,0.994564,0.156552,4044.29,472.0,0.35,8.56841,55.95,7.92772,441.022,472.0,0.317558,0.934369,1.0,0.0850223,1610.0,473.0,1.0,3.40381,20.0,2.48265,229.0,229.0,1.0,1.0,1.0,0.0,458.937,472.0,0.00543563,0.972325,1.0,0.156552,126.291,229.0,0.0,0.55149,1.0,0.449159,0.0,0.0,0.0,0.0,0.0,0.0,458.0,229.0,2.0,2.0,2.0,0.0,458.0,229.0,2.0,2.0,2.0,0.0,458.0,229.0,2.0,2.0,2.0,0.0,17070.9,228.0,6.20228,74.8724,176.605,34.2268,17053.2,228.0,3.33953,74.7946,174.763,40.7859,25172.2,228.0,2.87818,110.405,167.192,29.7974,25116.5,228.0,12.2263,110.16,172.662,36.4634,18911.8,168.0,7.85347,112.57,180.0,55.2124,20010.3,210.0,4.34267,95.287,180.0,59.7365,55.07,71.0,0.07,0.775634,1.0,0.25855,212.106,244.0,0.07,0.869287,12.878,1.00085,224.234,244.0,0.07,0.918992,12.878,1.13467,2.62,1579.0,-0.31,0.00165928,0.32,0.0692214,166.982,162.0,1.0,1.03076,1.2325,0.0357328,0
9207.53,387.0,0.975918,23.7921,494.7,32.2914,988.341,2.0,493.892,494.171,494.449,0.278378,14.0,14.0,1.0,1.0,1.0,0.0,45.0,45.0,1.0,1.0,1.0,0.0,104.0,104.0,1.0,1.0,1.0,0.0,60.0,60.0,1.0,1.0,1.0,0.0,153.29,388.0,153.29,153.29,153.29,0.0,325.1,388.0,325.1,325.1,325.1,0.0,40.25,388.0,40.25,40.25,40.25,0.0,1062.0,388.0,1.0,2.73711,3.0,0.455361,390.256,388.0,0.5,1.00581,17.752,1.37661,547.325,388.0,0.353553,1.41063,74.7947,5.98097,2993.17,387.0,0.310644,7.7343,19.2353,3.80046,740.84,387.0,0.19635,1.91432,247.505,15.7359,6302.04,387.0,0.187778,16.2843,2195.48,139.573,29839.3,388.0,0.0,76.9055,224.005,54.9682,35125.8,388.0,0.0,90.5303,260.455,65.3544,1017.0,388.0,0.0,2.62113,8.0,1.97283,903.0,388.0,1.0,2.32732,60.0,3.18311,209.0,209.0,1.0,1.0,1.0,0.0,11.6871,104.0,0.0,0.112376,1.78223,0.322239,13.2395,104.0,0.0,0.127303,0.971834,0.317887,2992.7,104.0,1.9,28.776,126.73,27.0517,98.2608,104.0,0.338344,0.944816,1.0,0.0845901,388.0,105.0,1.0,3.69524,15.0,2.82967,45.0,45.0,1.0,1.0,1.0,0.0,90.7605,104.0,0.0281658,0.872697,1.0,0.317887,23.6667,45.0,0.0,0.525926,1.0,0.466997,0.0,0.0,0.0,0.0,0.0,0.0,90.0,45.0,2.0,2.0,2.0,0.0,90.0,45.0,2.0,2.0,2.0,0.0,90.0,45.0,2.0,2.0,2.0,0.0,3497.62,44.0,20.0269,79.4913,170.881,35.1593,3238.26,44.0,18.3811,73.5968,167.889,30.7937,4762.04,44.0,3.24538,108.228,159.727,32.1284,5154.56,44.0,57.9427,117.149,154.519,21.9437,4426.73,43.0,12.0294,102.947,180.0,64.9123,4016.05,44.0,2.38129,91.2739,180.0,64.7275,14.5,17.0,0.5,0.852941,1.0,0.220259,85.504,60.0,0.5,1.42507,17.752,2.70042,110.632,60.0,0.5,1.84387,17.752,3.19845,0.76,357.0,-0.21,0.00212885,0.29,0.0527067,43.8014,43.0,1.0,1.01864,1.14654,0.024497,0
10841.7,311.0,5.72542,34.8609,169.424,21.4368,186.617,2.0,86.9882,93.3084,99.6286,6.3202,4.0,4.0,1.0,1.0,1.0,0.0,13.0,13.0,1.0,1.0,1.0,0.0,30.0,30.0,1.0,1.0,1.0,0.0,18.0,18.0,1.0,1.0,1.0,0.0,177.74,312.0,177.74,177.74,177.74,0.0,334.98,312.0,334.98,334.98,334.98,0.0,55.26,312.0,55.26,55.26,55.26,0.0,869.0,312.0,1.0,2.78526,3.0,0.426842,721.024,312.0,0.798,2.31097,14.948,1.54406,1247.26,312.0,0.71286,3.99764,57.7929,5.46836,1566.97,311.0,1.17788,5.03849,24.4098,2.17796,1808.75,311.0,0.500145,5.81591,175.491,13.9875,7901.85,311.0,1.75484,25.4079,561.674,43.676,26927.1,312.0,0.0,86.3048,262.905,62.8871,30896.5,312.0,0.0,99.0274,284.5,68.054,659.0,312.0,0.0,2.11218,4.0,1.08453,463.0,312.0,1.0,1.48397,18.0,1.0651,212.0,212.0,1.0,1.0,1.0,0.0,2.95901,30.0,-0.0271186,0.0986337,0.916561,0.204892,8.89087,30.0,-0.677178,0.296362,0.863802,0.354876,1566.8,30.0,1.17,52.2267,149.7,42.5064,27.6396,30.0,0.774133,0.92132,1.0,0.0650128,312.0,31.0,1.0,10.0645,31.0,8.15492,20.7209,13.0,1.0,1.59391,5.82603,1.17907,23.2396,30.0,0.171643,0.774653,1.22645,0.241986,7.0,13.0,0.0,0.538462,1.0,0.478484,5.31,4.0,0.935,1.3275,1.72,0.338202,16.3228,13.0,0.311215,1.2556,2.0,0.532611,18.7323,13.0,0.66334,1.44095,2.0,0.428459,17.4474,13.0,0.464044,1.34211,2.0,0.487062,1002.96,12.0,50.5351,83.5801,155.742,30.5616,774.769,12.0,3.62926,64.5641,150.497,39.8219,1300.17,12.0,56.0477,108.348,145.189,30.8717,1442.88,12.0,52.2209,120.24,166.117,33.0456,1039.38,12.0,27.256,86.6149,179.566,47.9223,1278.83,12.0,47.1737,106.569,174.067,43.72,12.7,5.0,1.486,2.54,4.042,0.885909,56.464,18.0,0.952,3.13689,12.188,2.96729,67.211,18.0,1.323,3.73394,12.188,2.98372,-0.75,300.0,-0.3,-0.0025,0.27,0.0508381,21.4862,21.0,1.00377,1.02315,1.09405,0.0196777,0
15305.0,1662.0,0.237705,9.20877,567.042,18.3782,1133.51,2.0,566.755,566.755,566.755,0.0,8.0,8.0,1.0,1.0,1.0,0.0,224.0,224.0,1.0,1.0,1.0,0.0,456.0,456.0,1.0,1.0,1.0,0.0,233.0,233.0,1.0,1.0,1.0,0.0,188.95,1663.0,188.95,188.95,188.95,0.0,253.2,1663.0,253.2,253.2,253.2,0.0,31.51,1663.0,31.51,31.51,31.51,0.0,4021.0,1663.0,1.0,2.41792,3.0,0.496538,1236.08,1663.0,0.5,0.743286,19.028,0.757196,1287.13,1663.0,0.353553,0.773978,83.0022,3.23994,6124.71,1662.0,0.151327,3.68514,15.0653,2.18785,1305.83,1662.0,0.19635,0.785696,284.365,8.75211,8311.21,1662.0,0.0297131,5.00073,2697.42,83.081,110479.0,1663.0,0.0,66.4334,202.264,32.38,237296.0,1663.0,0.0,142.691,394.0,79.6637,19609.0,1663.0,0.0,11.7913,32.0,8.78744,11138.0,1663.0,1.0,6.69753,233.0,17.3626,728.0,728.0,1.0,1.0,1.0,0.0,8.66017,456.0,0.0,0.0189916,1.71695,0.148644,7.60584,456.0,0.0,0.0166795,0.973723,0.12252,6122.44,456.0,0.4,13.4264,177.18,15.1302,423.805,456.0,0.372817,0.929397,1.0,0.0938043,1663.0,457.0,1.0,3.63895,22.0,2.91748,224.0,224.0,1.0,1.0,1.0,0.0,448.394,456.0,0.0262771,0.983321,1.0,0.12252,135.039,224.0,0.0,0.602851,1.0,0.451133,0.0,0.0,0.0,0.0,0.0,0.0,448.0,224.0,2.0,2.0,2.0,0.0,448.0,224.0,2.0,2.0,2.0,0.0,448.0,224.0,2.0,2.0,2.0,0.0,17185.1,223.0,1.93896,77.063,167.77,36.4079,17471.4,223.0,0.379255,78.3473,169.61,38.4959,23086.1,223.0,13.8586,103.525,167.216,34.1629,22766.6,223.0,9.47476,102.092,163.417,34.2405,19536.0,181.0,1.04526,107.934,180.0,56.7763,18021.9,214.0,4.90862,84.2143,180.0,56.0763,44.0,61.0,0.5,0.721311,1.0,0.247559,201.556,233.0,0.5,0.865047,19.028,1.51895,201.556,233.0,0.5,0.865047,19.028,1.51895,3.43,1644.0,-0.32,0.00208637,0.33,0.074514,184.436,178.0,1.0,1.03615,1.33333,0.0508859,0
16929.7,661.0,2.23001,25.6123,198.451,23.7862,262.177,2.0,131.089,131.089,131.089,0.0,3.0,3.0,1.0,1.0,1.0,0.0,39.0,39.0,1.0,1.0,1.0,0.0,81.0,81.0,1.0,1.0,1.0,0.0,43.0,43.0,1.0,1.0,1.0,0.0,299.39,662.0,299.39,299.39,299.39,0.0,441.39,662.0,441.39,441.39,441.39,0.0,80.89,662.0,80.89,80.89,80.89,0.0,1676.0,662.0,1.0,2.53172,3.0,0.505207,991.598,662.0,0.38,1.49788,11.142,1.19197,1432.99,662.0,0.234248,2.16464,37.1916,3.70066,3715.58,661.0,1.11418,5.62115,47.1874,4.5323,1864.05,661.0,0.113411,2.82005,97.5026,8.70656,8749.35,661.0,0.276521,13.2365,300.506,28.5636,62399.2,662.0,0.0,94.2586,362.106,60.5238,110850.0,662.0,0.0,167.446,559.687,141.882,3403.0,662.0,0.0,5.14048,9.0,2.16751,1325.0,662.0,1.0,2.00151,43.0,2.68716,463.0,463.0,1.0,1.0,1.0,0.0,6.18763,81.0,-0.321138,0.0763905,3.4991,0.387574,14.5746,81.0,-0.957798,0.179934,0.926668,0.340516,3715.16,81.0,1.11,45.8662,281.2,53.5028,75.9845,81.0,0.289224,0.93808,1.0,0.0863763,662.0,82.0,1.0,8.07317,69.0,9.94044,62.2509,39.0,1.0,1.59618,5.14566,0.792646,73.8171,81.0,0.124466,0.911322,1.80556,0.279941,19.1489,39.0,0.0,0.490997,1.0,0.42798,35.77,13.0,0.595,2.75154,4.18,1.1235,75.1106,39.0,0.175624,1.92591,7.29138,1.39519,69.4132,39.0,0.46713,1.77983,3.53014,0.602603,69.8333,39.0,0.333242,1.7906,4.40104,0.808852,2752.15,38.0,10.7953,72.425,174.794,30.2481,2869.1,38.0,2.46232,75.5026,170.353,37.5138,4270.71,38.0,5.07258,112.387,169.738,34.1694,4317.64,38.0,22.0612,113.622,176.152,37.4121,3566.71,38.0,6.41814,93.8607,178.989,51.5342,3529.78,38.0,12.6038,92.8888,175.519,53.279,22.112,14.0,0.758,1.57943,2.676,0.495168,90.722,43.0,0.506,2.10981,10.282,1.95501,100.858,43.0,0.729,2.34553,10.282,2.03199,-0.85,652.0,-0.28,-0.00130368,0.26,0.0469878,52.903,52.0,1.00108,1.01737,1.11039,0.0190108,0
6697.37,347.0,1.70379,19.3008,253.404,20.0001,506.552,2.0,253.276,253.276,253.276,0.0,11.0,11.0,1.0,1.0,1.0,0.0,42.0,42.0,1.0,1.0,1.0,0.0,95.0,95.0,1.0,1.0,1.0,0.0,54.0,54.0,1.0,1.0,1.0,0.0,212.66,348.0,212.66,212.66,212.66,0.0,221.97,348.0,221.97,221.97,221.97,0.0,24.1,348.0,24.1,24.1,24.1,0.0,932.0,348.0,1.0,2.67816,3.0,0.479721,322.836,348.0,0.27,0.92769,12.712,1.04454,403.849,348.0,0.140296,1.16049,45.3232,3.816,2337.29,347.0,1.08467,6.73571,31.1093,3.65662,455.075,347.0,0.0572555,1.31145,126.916,8.511,3026.96,347.0,0.167378,8.72322,805.319,54.0539,20992.7,348.0,0.0,60.3238,162.419,38.9162,27948.5,348.0,0.0,80.3118,199.241,48.1208,1003.0,348.0,0.0,2.88218,8.0,2.2,830.0,348.0,1.0,2.38506,54.0,3.31069,209.0,209.0,1.0,1.0,1.0,0.0,6.21662,95.0,0.0,0.0654381,1.30714,0.231547,10.2889,95.0,0.0,0.108304,0.97876,0.291547,2336.86,95.0,1.11,24.5985,113.85,22.0189,89.4516,95.0,0.661143,0.941596,1.0,0.0721676,348.0,96.0,1.0,3.625,14.0,2.82382,42.0,42.0,1.0,1.0,1.0,0.0,84.7111,95.0,0.0212398,0.891696,1.0,0.291547,23.8133,42.0,0.0,0.566983,1.0,0.439581,0.0,0.0,0.0,0.0,0.0,0.0,84.0,42.0,2.0,2.0,2.0,0.0,84.0,42.0,2.0,2.0,2.0,0.0,84.0,42.0,2.0,2.0,2.0,0.0,3016.13,41.0,19.7106,73.5641,172.845,36.11,2990.59,41.0,18.7667,72.9413,165.515,31.871,4362.27,41.0,7.41899,106.397,152.864,35.9327,4348.22,41.0,14.6803,106.054,159.727,34.9883,3601.34,37.0,9.20771,97.3334,180.0,56.3564,3361.25,41.0,1.34599,81.9818,177.006,58.2551,12.0,14.0,0.5,0.857143,1.0,0.216535,68.464,54.0,0.27,1.26785,12.712,2.01194,98.474,54.0,0.5,1.82359,12.712,2.55744,1.83,323.0,-0.17,0.00566563,0.3,0.0581073,37.734,37.0,1.00137,1.01984,1.10256,0.0176361,0
19101.7,2339.0,0.38025,8.16661,487.702,13.3883,974.909,2.0,487.454,487.454,487.454,0.0,14.0,14.0,1.0,1.0,1.0,0.0,248.0,248.0,1.0,1.0,1.0,0.0,510.0,510.0,1.0,1.0,1.0,0.0,263.0,263.0,1.0,1.0,1.0,0.0,183.44,2340.0,183.44,183.44,183.44,0.0,367.1,2340.0,367.1,367.1,367.1,0.0,31.7,2340.0,31.7,31.7,31.7,0.0,5774.0,2340.0,1.0,2.46752,3.0,0.501271,1722.36,2340.0,0.18,0.736051,17.64,0.615342,1704.1,2340.0,0.0763675,0.728248,74.088,2.44633,8064.34,2339.0,0.242074,3.44777,15.112,1.6538,1549.76,2339.0,0.0254469,0.662575,244.392,6.34265,7981.41,2339.0,0.0372647,3.41232,2150.76,55.8479,213062.0,2340.0,0.0,91.0522,281.624,68.4849,478167.0,2340.0,0.0,204.345,639.977,151.304,26756.0,2340.0,0.0,11.4342,37.0,8.43075,18195.0,2340.0,1.0,7.77564,263.0,17.6071,1056.0,1056.0,1.0,1.0,1.0,0.0,13.5761,510.0,0.0,0.0266198,1.85922,0.170975,13.3277,510.0,0.0,0.0261327,0.989796,0.153879,8061.82,510.0,0.41,15.8075,123.26,15.9106,470.73,510.0,0.127415,0.923001,1.0,0.0942875,2340.0,511.0,1.0,4.57926,25.0,3.87105,248.0,248.0,1.0,1.0,1.0,0.0,496.672,510.0,0.0102041,0.973867,1.0,0.153879,149.766,248.0,0.0,0.603897,1.0,0.445676,0.0,0.0,0.0,0.0,0.0,0.0,496.0,248.0,2.0,2.0,2.0,0.0,496.0,248.0,2.0,2.0,2.0,0.0,496.0,248.0,2.0,2.0,2.0,0.0,18963.2,247.0,10.2377,76.7742,177.801,37.452,18893.6,247.0,4.95408,76.4925,176.172,43.0453,26152.7,247.0,5.43323,105.881,166.105,34.4045,26415.7,247.0,2.66785,106.946,171.08,38.7559,21724.5,206.0,16.4168,105.459,180.0,54.3443,21734.9,244.0,2.20954,89.0774,180.0,59.1848,51.54,71.0,0.18,0.725915,1.0,0.26926,219.22,263.0,0.18,0.833536,17.64,1.33027,227.54,263.0,0.18,0.865171,17.64,1.42882,1.45,2309.0,-0.31,0.000627977,0.32,0.0670399,256.398,248.0,1.0,1.03386,1.43544,0.044144,0
4758.02,412.0,0.628319,11.5486,194.935,13.7637,389.182,2.0,194.346,194.591,194.836,0.245127,10.0,10.0,1.0,1.0,1.0,0.0,76.0,76.0,1.0,1.0,1.0,0.0,162.0,162.0,1.0,1.0,1.0,0.0,87.0,87.0,1.0,1.0,1.0,0.0,135.24,413.0,135.24,135.24,135.24,0.0,235.8,413.0,235.8,235.8,235.8,0.0,20.95,413.0,20.95,20.95,20.95,0.0,996.0,413.0,1.0,2.41162,3.0,0.505407,317.846,413.0,0.21,0.769603,11.152,0.855493,360.383,413.0,0.0962341,0.872599,37.2417,2.88695,1966.18,412.0,0.2,4.77229,16.7656,2.4494,371.007,412.0,0.0346361,0.900503,97.6777,6.01393,1966.16,412.0,0.0797334,4.77223,543.479,33.4702,27317.3,413.0,0.0,66.1435,203.848,50.2715,32788.7,413.0,0.0,79.3916,258.487,58.2088,2351.0,413.0,0.0,5.69249,15.0,4.41747,1780.0,413.0,1.0,4.30993,87.0,7.34549,189.0,189.0,1.0,1.0,1.0,0.0,6.05652,162.0,0.0,0.037386,0.930522,0.149403,9.36065,162.0,0.0,0.0577818,0.981169,0.221808,1965.46,162.0,0.48,12.1325,52.89,9.08964,153.345,162.0,0.601355,0.946575,1.0,0.0758194,413.0,163.0,1.0,2.53374,8.0,1.48327,76.0,76.0,1.0,1.0,1.0,0.0,152.639,162.0,0.0188307,0.942218,1.0,0.221808,41.5659,76.0,0.0,0.54692,1.0,0.463657,0.0,0.0,0.0,0.0,0.0,0.0,152.0,76.0,2.0,2.0,2.0,0.0,152.0,76.0,2.0,2.0,2.0,0.0,152.0,76.0,2.0,2.0,2.0,0.0,5245.03,75.0,16.3436,69.9338,168.809,31.9342,5040.87,75.0,8.87868,67.2116,168.809,33.15,8355.17,75.0,20.8009,111.402,165.881,30.6071,8772.44,75.0,31.8288,116.966,162.475,29.7531,6085.64,63.0,12.1496,96.5975,180.0,59.0376,5918.86,70.0,1.14003,84.5551,180.0,64.2491,17.0,23.0,0.5,0.73913,1.0,0.247422,80.434,87.0,0.21,0.924529,11.152,1.41473,96.847,87.0,0.5,1.11318,11.152,1.65051,-4.73,390.0,-0.31,-0.0121282,0.24,0.0675764,33.0573,32.0,1.0,1.03304,1.19777,0.0416374,0
6072.09,294.0,1.51058,20.6534,290.126,23.3875,579.958,2.0,289.979,289.979,289.979,0.0,9.0,9.0,1.0,1.0,1.0,0.0,44.0,44.0,1.0,1.0,1.0,0.0,97.0,97.0,1.0,1.0,1.0,0.0,54.0,54.0,1.0,1.0,1.0,0.0,152.63,295.0,152.63,152.63,152.63,0.0,250.47,295.0,250.47,250.47,250.47,0.0,34.53,295.0,34.53,34.53,34.53,0.0,781.0,295.0,1.0,2.64746,3.0,0.496327,283.848,295.0,0.5,0.962197,13.616,1.2023,379.377,295.0,0.353553,1.28602,50.2429,4.58596,2075.03,294.0,0.961665,7.05793,30.6976,4.03081,462.828,294.0,0.19635,1.57424,145.609,10.5989,3225.08,294.0,0.188823,10.9697,987.589,71.9281,19386.7,295.0,0.0,65.7177,168.959,40.4579,23900.5,295.0,0.0,81.0185,271.122,55.6816,843.0,295.0,0.0,2.85763,9.0,2.10086,695.0,295.0,1.0,2.35593,54.0,3.19681,157.0,157.0,1.0,1.0,1.0,0.0,6.94786,97.0,0.0,0.0716274,1.23203,0.249462,8.37573,97.0,0.0,0.0863478,0.963278,0.264364,2074.58,97.0,1.65,21.3874,92.09,18.5756,92.866,97.0,0.768121,0.957381,1.0,0.053044,295.0,98.0,1.0,3.0102,11.0,1.91462,44.0,44.0,1.0,1.0,1.0,0.0,88.6243,97.0,0.0367215,0.913652,1.0,0.264364,25.3399,44.0,0.0,0.575907,1.0,0.462901,0.0,0.0,0.0,0.0,0.0,0.0,88.0,44.0,2.0,2.0,2.0,0.0,88.0,44.0,2.0,2.0,2.0,0.0,88.0,44.0,2.0,2.0,2.0,0.0,3062.83,43.0,6.89312,71.2286,147.897,32.0326,2951.71,43.0,12.2859,68.6445,165.497,37.0028,5040.35,43.0,50.517,117.217,153.675,24.3615,5061.72,43.0,5.6828,117.715,164.205,32.747,3908.54,36.0,13.6428,108.57,180.0,55.2355,3996.0,41.0,8.12771,97.4634,175.276,57.4202,13.0,15.0,0.5,0.866667,1.0,0.21168,71.732,54.0,0.5,1.32837,13.616,2.14847,71.732,54.0,0.5,1.32837,13.616,2.14847,0.36,274.0,-0.22,0.00131387,0.22,0.0652137,26.4075,26.0,1.00056,1.01567,1.04485,0.0112029,0
